return_id,item_id,reason,return_date
3669,89246,Customer changed mind,2020-06-21
3670,26620,Damaged,2023-03-27
3671,10061,Customer changed mind,2059-06-08
3672,15589,Customer changed mind,2020-08-19
3673,5866,Customer changed mind,2022-04-08
3674,53707,Customer changed mind,2023-11-17
3675,68781,Damaged,2064-03-26
3676,96531,Damaged,2023-10-09
3677,20111,Customer changed mind,2021-10-20
3678,83845,Damaged,2020-03-17
3679,63277,Customer changed mind,2023-01-16
3680,39893,Damaged,2022-04-11
3681,87265,Wrong item,2022-10-26
3682,28090,Customer changed mind,2021-11-27
3683,67780,Damaged,2022-12-14
3684,87434,Wrong item,2022-03-07
3685,14165,Damaged,2022-02-05
3686,26925,Wrong item,2081-07-18
3687,56911,Damaged,2073-01-21
3688,88782,Customer changed mind,2022-07-02
3689,44575,Customer changed mind,2023-07-11
3690,3505,Wrong item,2021-08-03
3691,24906,Customer changed mind,2022-09-17
3692,4123,Customer changed mind,2023-02-28
3693,96884,Damaged,2022-09-27
3694,14272,Damaged,2020-02-10
3695,88862,Wrong item,2020-06-02
3696,1752,Customer changed mind,2021-07-19
3697,154,Damaged,2021-08-25
3698,71193,Damaged,2023-04-15
3699,34181,Wrong item,2020-10-18
3700,40970,Wrong item,2020-02-09
3701,56335,Wrong item,2020-05-08
3702,51533,Wrong item,2022-08-19
3703,18952,Damaged,2022-12-13
3704,1654,Wrong item,2021-12-15
3705,78992,Wrong item,2021-05-10
3706,33204,Damaged,2020-10-31
3707,54326,Damaged,2022-10-21
3708,29247,Damaged,2022-04-18
3709,95692,Damaged,2023-05-14
3710,92447,Customer changed mind,2021-07-03
3711,72979,Damaged,2023-04-23
3712,4934,Customer changed mind,2021-02-26
3713,59585,Wrong item,2023-02-21
3714,5802,Customer changed mind,2023-06-02
3715,90165,Customer changed mind,2020-08-23
3716,47282,Customer changed mind,2020-01-02
3717,29613,Customer changed mind,2023-08-21
3718,88003,Wrong item,2021-12-30
3719,28369,Customer changed mind,2022-01-01
3720,67918,Customer changed mind,2021-06-16
3721,3115,Wrong item,2021-09-01
3722,81939,Customer changed mind,2023-11-12
3723,15879,Damaged,2020-12-06
3724,67548,Wrong item,2069-00-27
3725,94563,Wrong item,2020-09-11
3726,90746,Wrong item,2021-01-28
3727,4063,Damaged,2022-05-21
3728,18292,Customer changed mind,2022-02-27
3729,4460,Customer changed mind,2023-02-21
3730,26164,Damaged,2020-04-19
3731,4962,Customer changed mind,2023-09-14
3732,34910,Wrong item,2023-02-09
3733,84169,Damaged,2021-12-24
3734,22741,Damaged,2021-08-13
3735,2720,Damaged,2022-11-06
3736,77201,Damaged,2021-03-30
3737,7311,Customer changed mind,2021-10-06
3738,62547,Wrong item,2051-05-04
3739,38996,Customer changed mind,2040-00-23
3740,1897,Customer changed mind,2021-03-19
3741,25338,Customer changed mind,2020-07-29
3742,35666,Wrong item,2020-03-05
3743,62710,Damaged,2022-02-22
3744,75733,Wrong item,2021-11-05
3745,44292,Damaged,2090-10-27
3746,20881,Customer changed mind,2021-02-21
3747,98240,Wrong item,2020-08-14
3748,4865,Customer changed mind,2021-09-28
3749,64461,Customer changed mind,2021-10-16
3750,19587,Damaged,2020-05-20
3751,87258,Customer changed mind,2020-02-15
3752,72154,Damaged,2022-08-22
3753,5181,Damaged,2020-03-06
3754,87352,Damaged,2052-01-16
3755,76650,Damaged,2049-07-14
3756,94681,Damaged,2021-12-24
3757,94659,Damaged,2023-06-12
3758,63202,Customer changed mind,2021-05-19
3759,2570,Damaged,2023-10-08
3760,3086,Wrong item,2022-12-30
3761,9255,Customer changed mind,2023-10-24
3762,14109,Customer changed mind,2020-11-02
3763,61874,Damaged,2022-02-12
3764,2535,Damaged,2023-03-21
3765,23586,Customer changed mind,2038-05-28
3766,20871,Damaged,2022-06-02
3767,24923,Damaged,2022-12-29
3768,54553,Customer changed mind,2030-03-03
3769,68992,Wrong item,2022-06-01
3770,85447,Damaged,2022-07-05
3771,10060,Damaged,2023-06-06
3772,49660,Damaged,2032-04-17
3773,89961,Wrong item,2021-01-06
3774,3262,Wrong item,2022-06-27
3775,84972,Customer changed mind,2020-06-14
3776,33797,Wrong item,2021-04-13
3777,68888,Customer changed mind,2021-08-21
3778,12451,Damaged,2023-02-28
3779,65692,Customer changed mind,2023-11-08
3780,64000,Wrong item,2033-01-08
3781,47184,Damaged,2021-03-08
3782,53571,Wrong item,2021-02-06
3783,88859,Customer changed mind,2023-06-20
3784,47594,Wrong item,2033-03-23
3785,38872,Wrong item,2022-04-29
3786,82565,Wrong item,2020-12-31
3787,52674,Customer changed mind,2088-06-05
3788,18758,Damaged,2021-03-03
3789,51569,Damaged,2023-04-12
3790,1344,Customer changed mind,2023-11-03
3791,48749,Damaged,2021-02-01
3792,92952,Damaged,2022-10-28
3793,53982,Damaged,2020-09-21
3794,68099,Wrong item,2020-11-29
3795,97442,Customer changed mind,2023-01-16
3796,87717,Damaged,2022-12-12
3797,70595,Wrong item,2020-02-24
3798,2430,Customer changed mind,2023-03-08
3799,9414,Customer changed mind,2021-05-17
3800,66230,Damaged,2023-02-28
3801,11315,Damaged,2020-09-30
3802,84190,Damaged,2022-01-13
3803,64964,Damaged,2021-02-07
3804,43229,Wrong item,2020-03-15
3805,69862,Damaged,2021-10-03
3806,48861,Wrong item,2023-06-02
3807,89176,Damaged,2021-06-13
3808,58804,Damaged,2021-12-28
3809,96557,Wrong item,2020-06-07
3810,3959,Wrong item,2021-05-29
3811,95707,Customer changed mind,2020-09-03
3812,45551,Wrong item,2021-04-01
3813,22503,Customer changed mind,2023-03-12
3814,18611,Wrong item,2022-02-15
3815,40152,Wrong item,2022-12-31
3816,3566,Damaged,2021-10-17
3817,27330,Wrong item,2022-05-13
3818,60383,Customer changed mind,2022-11-25
3819,91303,Damaged,2020-10-16
3820,15557,Customer changed mind,2050-08-03
3821,8692,Damaged,2021-08-03
3822,9229,Customer changed mind,2021-01-08
3823,78107,Customer changed mind,2020-08-14
3824,37163,Wrong item,2023-02-18
3825,41066,Customer changed mind,2021-07-14
3826,54926,Wrong item,2020-02-17
3827,89983,Customer changed mind,2023-12-09
3828,30003,Damaged,2051-07-18
3829,3168,Customer changed mind,2021-12-17
3830,97641,Wrong item,2021-02-12
3831,86616,Damaged,2020-09-26
3832,90246,Damaged,2045-05-28
3833,508,Damaged,2020-08-28
3834,65981,Customer changed mind,2023-10-04
3835,77186,Damaged,2023-02-09
3836,92971,Customer changed mind,2020-09-24
3837,5925,Customer changed mind,2022-02-14
3838,29612,Wrong item,2020-03-20
3839,606,Wrong item,2020-08-30
3840,97903,Customer changed mind,2056-08-16
3841,68766,Damaged,2020-12-27
3842,50594,Wrong item,2022-04-24
3843,73989,Customer changed mind,2023-10-03
3844,2526,Wrong item,2023-09-13
3845,77918,Damaged,2021-05-04
3846,94508,Wrong item,2023-07-05
3847,94575,Damaged,2020-10-01
3848,51846,Customer changed mind,2020-10-19
3849,96911,Damaged,2023-10-02
3850,23584,Customer changed mind,2022-02-09
3851,68109,Wrong item,2022-02-12
3852,70447,Wrong item,2023-04-13
3853,61381,Wrong item,2023-04-17
3854,36767,Damaged,2023-10-03
3855,2363,Wrong item,2023-10-30
3856,61766,Customer changed mind,2022-12-05
3857,81230,Damaged,2020-02-11
3858,89863,Customer changed mind,2021-05-01
3859,96646,Customer changed mind,2023-11-10
3860,75280,Wrong item,2022-07-02
3861,17705,Wrong item,2021-02-23
3862,62939,Damaged,2020-10-24
3863,84162,Wrong item,2022-06-16
3864,62264,Wrong item,2021-01-23
3865,60896,Wrong item,2022-10-20
3866,69837,Customer changed mind,2023-07-20
3867,1351,Wrong item,2088-09-20
3868,56472,Damaged,2023-08-27
3869,15698,Customer changed mind,2055-05-26
3870,26631,Wrong item,2021-10-12
3871,93877,Customer changed mind,2020-02-04
3872,53969,Wrong item,2021-07-15
3873,59902,Customer changed mind,2022-03-01
3874,84636,Wrong item,2023-09-06
3875,92933,Damaged,2020-10-07
3876,75447,Damaged,2021-11-20
3877,41855,Wrong item,2022-06-16
3878,55864,Customer changed mind,2022-12-02
3879,75510,Customer changed mind,2022-11-13
3880,34692,Wrong item,2021-01-06
3881,26631,Wrong item,2021-08-17
3882,14211,Customer changed mind,2020-02-10
3883,23972,Customer changed mind,2021-07-30
3884,61702,Wrong item,2020-07-16
3885,21976,Wrong item,2020-08-24
3886,52565,Wrong item,2021-10-28
3887,92430,Damaged,2023-02-20
3888,76235,Damaged,2021-08-06
3889,99273,Wrong item,2094-05-11
3890,10855,Wrong item,2020-04-18
3891,4755,Customer changed mind,2079-10-08
3892,23007,Damaged,2021-09-21
3893,51021,Customer changed mind,2020-06-10
3894,23825,Wrong item,2021-11-18
3895,3783,Customer changed mind,2023-08-06
3896,8955,Wrong item,2020-09-12
3897,93196,Damaged,2022-06-15
3898,10531,Customer changed mind,2076-00-24
3899,84584,Wrong item,2023-11-05
3900,30990,Damaged,2023-09-21
3901,63469,Damaged,2021-12-16
3902,9047,Wrong item,2020-08-28
3903,14632,Customer changed mind,2020-04-27
3904,57618,Damaged,2021-09-04
3905,5983,Customer changed mind,2023-05-23
3906,23901,Customer changed mind,2023-03-31
3907,49733,Customer changed mind,2020-07-11
3908,67144,Damaged,2057-03-09
3909,70367,Customer changed mind,2022-02-27
3910,67574,Damaged,2020-10-16
3911,94960,Damaged,2020-06-18
3912,32035,Wrong item,2022-07-14
3913,4477,Damaged,2023-12-08
3914,48274,Customer changed mind,2023-12-16
3915,61007,Customer changed mind,2020-09-07
3916,32979,Damaged,2020-12-24
3917,48742,Damaged,2021-03-25
3918,76976,Damaged,2020-04-02
3919,60171,Wrong item,2097-02-18
3920,41176,Damaged,2023-01-14
3921,85800,Customer changed mind,2021-02-12
3922,93114,Wrong item,2021-10-18
3923,54076,Customer changed mind,2022-06-21
3924,57892,Wrong item,2023-05-01
3925,15236,Customer changed mind,2023-05-31
3926,23991,Customer changed mind,2021-03-08
3927,86599,Customer changed mind,2021-03-15
3928,95269,Customer changed mind,2023-03-23
3929,11347,Wrong item,2021-10-24
3930,46628,Customer changed mind,2021-03-11
3931,1603,Customer changed mind,2020-07-18
3932,27185,Wrong item,2047-07-05
3933,89720,Damaged,2022-07-23
3934,97200,Wrong item,2022-06-16
3935,26766,Wrong item,2020-09-28
3936,70579,Damaged,2023-09-01
3937,92931,Wrong item,2023-09-05
3938,94833,Damaged,2021-06-09
3939,22025,Customer changed mind,2020-11-19
3940,70405,Wrong item,2023-07-11
3941,51616,Damaged,2020-03-25
3942,71506,Customer changed mind,2022-01-18
3943,62174,Wrong item,2021-01-20
3944,77272,Wrong item,2020-07-03
3945,20928,Damaged,2020-05-09
3946,61665,Damaged,2021-06-01
3947,26200,Damaged,2022-08-05
3948,91559,Wrong item,2021-12-21
3949,41659,Wrong item,2023-08-07
3950,80365,Wrong item,2021-03-19
3951,12122,Damaged,2023-06-17
3952,94362,Damaged,2085-01-16
3953,25248,Wrong item,2023-03-03
3954,21305,Damaged,2022-04-02
3955,10173,Damaged,2023-07-14
3956,25895,Damaged,2021-03-21
3957,40867,Customer changed mind,2021-01-02
3958,24600,Wrong item,2068-05-08
3959,45262,Wrong item,2021-10-09
3960,72229,Damaged,2023-06-19
3961,92488,Wrong item,2021-03-10
3962,52009,Wrong item,2020-08-03
3963,82290,Wrong item,2020-01-08
3964,24463,Customer changed mind,2023-05-27
3965,71532,Customer changed mind,2022-08-06
3966,449,Damaged,2022-01-09
3967,86332,Wrong item,2023-01-06
3968,96364,Customer changed mind,2021-07-16
3969,20507,Wrong item,2021-06-13
3970,7892,Wrong item,2023-11-07
3971,94567,Customer changed mind,2023-06-07
3972,81820,Damaged,2023-07-07
3973,84306,Customer changed mind,2021-12-05
3974,5350,Damaged,2034-02-25
3975,84221,Wrong item,2022-09-10
3976,59796,Customer changed mind,2021-06-20
3977,23654,Damaged,2020-11-06
3978,16795,Damaged,2033-05-07
3979,54247,Customer changed mind,2020-07-28
3980,63201,Damaged,2020-06-30
3981,68851,Customer changed mind,2023-05-22
3982,92376,Customer changed mind,2023-11-08
3983,50067,Wrong item,2023-03-11
3984,81813,Wrong item,2020-11-18
3985,28777,Damaged,2022-09-06
3986,27477,Wrong item,2021-07-21
3987,24974,Damaged,2020-04-12
3988,16197,Damaged,2020-01-03
3989,53217,Customer changed mind,2021-12-24
3990,11951,Wrong item,2021-07-06
3991,33909,Customer changed mind,2022-01-31
3992,18064,Wrong item,2022-01-05
3993,9834,Customer changed mind,2020-07-06
3994,40418,Damaged,2021-03-06
3995,28446,Damaged,2100-04-16
3996,78957,Wrong item,2023-10-22
3997,51962,Wrong item,2020-09-06
3998,65977,Damaged,2023-05-03
3999,4535,Customer changed mind,2023-02-12
4000,72550,Damaged,2094-03-24
4001,85858,Customer changed mind,2023-09-16
4002,84598,Damaged,2023-12-19
4003,32008,Damaged,2021-01-20
4004,52938,Damaged,2099-10-05
4005,73666,Customer changed mind,2021-08-08
4006,2338,Customer changed mind,2021-04-23
4007,58167,Wrong item,2020-11-12
4008,94819,Damaged,2023-06-04
4009,10817,Customer changed mind,2021-09-28
4010,41721,Wrong item,2023-06-28
4011,57610,Customer changed mind,2023-10-27
4012,63125,Customer changed mind,2023-12-14
4013,83155,Wrong item,2020-06-07
4014,13211,Damaged,2020-10-28
4015,87952,Damaged,2022-12-03
4016,69634,Customer changed mind,2023-04-30
4017,79921,Damaged,2020-10-03
4018,25092,Customer changed mind,2087-02-25
4019,46018,Customer changed mind,2022-11-27
4020,35517,Customer changed mind,2031-06-24
4021,31023,Wrong item,2023-01-27
4022,53322,Wrong item,2022-04-27
4023,84426,Damaged,2021-05-04
4024,57557,Damaged,2023-10-13
4025,99358,Wrong item,2077-02-10
4026,7340,Wrong item,2075-00-04
4027,26721,Damaged,2021-02-08
4028,7942,Wrong item,2020-12-06
4029,26187,Damaged,2020-09-15
4030,42706,Wrong item,2020-07-15
4031,55511,Customer changed mind,2022-09-24
4032,30747,Wrong item,2023-07-17
4033,38998,Customer changed mind,2022-04-06
4034,88325,Customer changed mind,2022-11-12
4035,96022,Damaged,2020-10-08
4036,17812,Wrong item,2021-01-27
4037,39542,Damaged,2022-10-28
4038,26848,Wrong item,2020-08-24
4039,76814,Damaged,2022-07-12
4040,60620,Customer changed mind,2023-12-10
4041,10549,Customer changed mind,2021-11-08
4042,27154,Wrong item,2023-06-27
4043,14653,Damaged,2022-05-12
4044,78456,Wrong item,2023-06-08
4045,17186,Wrong item,2021-01-16
4046,80452,Wrong item,2021-02-26
4047,2745,Customer changed mind,2023-10-15
4048,62927,Damaged,2022-07-07
4049,2674,Wrong item,2020-01-23
4050,85859,Customer changed mind,2020-01-11
4051,89499,Wrong item,2020-08-13
4052,60688,Wrong item,2065-00-11
4053,46347,Damaged,2020-09-09
4054,71342,Customer changed mind,2022-07-23
4055,88519,Damaged,2023-10-17
4056,49164,Damaged,2020-05-26
4057,43370,Damaged,2020-04-20
4058,48137,Customer changed mind,2021-12-06
4059,74848,Customer changed mind,2023-06-16
4060,12857,Damaged,2020-10-15
4061,64640,Customer changed mind,2061-00-06
4062,45882,Damaged,2021-11-28
4063,74564,Wrong item,2021-02-24
4064,87150,Damaged,2040-01-05
4065,40371,Customer changed mind,2021-12-08
4066,86489,Damaged,2023-07-18
4067,99174,Damaged,2020-10-31
4068,58937,Damaged,2023-02-06
4069,47133,Damaged,2023-08-18
4070,2520,Wrong item,2021-06-24
4071,70079,Wrong item,2022-06-04
4072,83292,Customer changed mind,2022-01-14
4073,82194,Wrong item,2022-05-10
4074,10307,Damaged,2021-03-09
4075,8623,Customer changed mind,2020-01-13
4076,48558,Damaged,2062-01-09
4077,72325,Wrong item,2020-07-19
4078,64002,Customer changed mind,2022-04-24
4079,30650,Customer changed mind,2021-08-04
4080,30392,Customer changed mind,2022-02-05
4081,99692,Damaged,2023-06-20
4082,97700,Damaged,2022-12-05
4083,90896,Wrong item,2023-12-22
4084,88250,Customer changed mind,2022-12-23
4085,19599,Wrong item,2021-07-02
4086,33431,Damaged,2075-00-27
4087,22950,Customer changed mind,2023-10-09
4088,82546,Customer changed mind,2020-07-19
4089,48341,Customer changed mind,2023-12-27
4090,270,Wrong item,2021-08-26
4091,28455,Wrong item,2022-10-13
4092,50305,Damaged,2021-07-23
4093,945,Wrong item,2022-02-27
4094,88273,Wrong item,2020-02-29
4095,22822,Damaged,2021-09-07
4096,48229,Damaged,2020-11-09
4097,1977,Customer changed mind,2020-09-25
4098,37459,Wrong item,2020-12-21
4099,78407,Damaged,2021-10-31
4100,27812,Customer changed mind,2023-12-31
4101,86255,Wrong item,2021-12-18
4102,87616,Customer changed mind,2023-09-23
4103,45590,Damaged,2075-05-26
4104,13636,Damaged,2022-03-17
4105,35897,Customer changed mind,2021-06-18
4106,83799,Damaged,2021-09-29
4107,55380,Damaged,2023-05-14
4108,54320,Damaged,2021-09-09
4109,6866,Wrong item,2022-05-16
4110,78759,Wrong item,2022-02-04
4111,35289,Wrong item,2022-07-26
4112,3727,Damaged,2022-04-27
4113,82844,Damaged,2022-08-11
4114,18531,Wrong item,2023-03-06
4115,29386,Damaged,2021-01-03
4116,8338,Damaged,2022-10-31
4117,38858,Damaged,2023-01-14
4118,81213,Damaged,2021-12-18
4119,89002,Damaged,2022-10-27
4120,6614,Wrong item,2021-09-16
4121,69076,Customer changed mind,2020-02-02
4122,95543,Wrong item,2021-10-31
4123,8413,Wrong item,2020-07-17
4124,10908,Wrong item,2022-07-26
4125,55804,Customer changed mind,2021-08-31
4126,71798,Damaged,2022-06-24
4127,38471,Customer changed mind,2020-02-20
4128,20812,Wrong item,2022-01-29
4129,88028,Damaged,2023-09-19
4130,97712,Customer changed mind,2021-03-21
4131,31907,Customer changed mind,2022-03-22
4132,48536,Wrong item,2020-01-02
4133,90329,Wrong item,2022-10-29
4134,55556,Wrong item,2077-07-09
4135,85995,Wrong item,2020-12-21
4136,78890,Damaged,2021-06-19
4137,24290,Damaged,2020-02-23
4138,29976,Wrong item,2021-02-07
4139,97761,Customer changed mind,2021-05-20
4140,71466,Wrong item,2023-06-01
4141,25929,Customer changed mind,2021-09-17
4142,60643,Customer changed mind,2021-05-19
4143,221,Customer changed mind,2021-12-08
4144,56483,Customer changed mind,2022-01-29
4145,67458,Customer changed mind,2086-07-03
4146,44247,Damaged,2079-00-26
4147,99473,Damaged,2020-04-17
4148,83029,Customer changed mind,2023-08-28
4149,70749,Wrong item,2023-04-03
4150,86433,Wrong item,2023-06-04
4151,80832,Damaged,2022-07-25
4152,91572,Damaged,2023-11-08
4153,13083,Damaged,2023-02-25
4154,17755,Wrong item,2020-03-11
4155,93385,Customer changed mind,2073-05-18
4156,62172,Customer changed mind,2020-10-26
4157,43339,Wrong item,2020-11-12
4158,68305,Customer changed mind,2021-05-28
4159,18254,Wrong item,2023-02-13
4160,63431,Wrong item,2021-03-25
4161,6624,Damaged,2093-05-14
4162,39178,Damaged,2022-03-12
4163,45651,Damaged,2023-02-07
4164,84988,Damaged,2023-12-22
4165,50889,Damaged,2021-12-15
4166,30336,Customer changed mind,2022-08-30
4167,38593,Customer changed mind,2023-06-15
4168,70136,Wrong item,2023-04-10
4169,80147,Damaged,2021-11-07
4170,92377,Damaged,2020-05-02
4171,32184,Customer changed mind,2022-03-23
4172,1969,Damaged,2021-05-09
4173,38284,Customer changed mind,2021-10-06
4174,7849,Customer changed mind,2021-04-28
4175,87746,Customer changed mind,2023-12-20
4176,23436,Wrong item,2035-07-16
4177,63483,Damaged,2021-02-16
4178,12461,Damaged,2020-03-29
4179,94361,Damaged,2023-06-24
4180,89427,Customer changed mind,2021-05-22
4181,24542,Damaged,2020-04-08
4182,73508,Wrong item,2020-04-26
4183,81745,Customer changed mind,2020-06-28
4184,44786,Damaged,2023-11-25
4185,55538,Damaged,2023-01-02
4186,16594,Damaged,2020-12-15
4187,87400,Damaged,2038-09-04
4188,12422,Damaged,2021-12-08
4189,17000,Customer changed mind,2020-12-04
4190,63915,Customer changed mind,2020-03-29
4191,88381,Customer changed mind,2023-05-03
4192,32945,Damaged,2020-04-06
4193,91564,Customer changed mind,2021-09-30
4194,16204,Wrong item,2023-04-16
4195,6651,Damaged,2041-08-11
4196,57942,Customer changed mind,2023-09-15
4197,23424,Wrong item,2023-07-16
4198,49712,Damaged,2021-07-23
4199,11776,Wrong item,2020-10-04
4200,73872,Wrong item,2021-06-25
4201,96002,Damaged,2020-04-06
4202,13675,Customer changed mind,2021-01-23
4203,36769,Customer changed mind,2022-03-16
4204,28528,Damaged,2022-02-15
4205,37414,Wrong item,2020-09-16
4206,11316,Damaged,2023-03-08
4207,13716,Customer changed mind,2077-09-25
4208,14098,Damaged,2023-11-19
4209,17540,Wrong item,2022-12-15
4210,76382,Damaged,2023-08-31
4211,36170,Customer changed mind,2023-05-30
4212,2774,Wrong item,2020-01-31
4213,78043,Wrong item,2022-06-11
4214,80216,Damaged,2089-00-14
4215,56194,Damaged,2084-03-01
4216,78098,Damaged,2022-05-27
4217,40178,Customer changed mind,2021-08-17
4218,97269,Customer changed mind,2021-06-16
4219,60355,Customer changed mind,2021-01-01
4220,58549,Customer changed mind,2072-08-01
4221,85812,Damaged,2020-11-25
4222,83852,Damaged,2020-10-30
4223,88911,Wrong item,2022-04-10
4224,19202,Damaged,2020-03-26
4225,97400,Customer changed mind,2021-04-26
4226,92874,Damaged,2020-07-01
4227,64157,Wrong item,2020-06-15
4228,52115,Customer changed mind,2020-05-08
4229,72650,Damaged,2023-04-23
4230,4635,Damaged,2062-09-09
4231,65785,Damaged,2020-09-19
4232,9947,Customer changed mind,2022-12-22
4233,57086,Customer changed mind,2020-10-05
4234,30784,Customer changed mind,2085-04-23
4235,23128,Wrong item,2023-05-01
4236,37680,Customer changed mind,2022-08-06
4237,57773,Wrong item,2054-05-10
4238,62747,Wrong item,2022-01-13
4239,16822,Damaged,2021-03-12
4240,27958,Customer changed mind,2021-04-13
4241,76099,Customer changed mind,2023-03-20
4242,5303,Damaged,2020-07-22
4243,63563,Wrong item,2022-10-15
4244,11416,Wrong item,2023-04-21
4245,37685,Wrong item,2022-08-03
4246,45850,Wrong item,2023-10-18
4247,56713,Customer changed mind,2022-04-11
4248,55789,Damaged,2023-12-20
4249,25227,Damaged,2021-05-01
4250,30851,Customer changed mind,2089-07-11
4251,90452,Damaged,2021-07-11
4252,64665,Customer changed mind,2021-11-01
4253,75527,Wrong item,2022-07-13
4254,11786,Damaged,2021-11-27
4255,29242,Customer changed mind,2022-02-05
4256,14767,Customer changed mind,2020-04-11
4257,77647,Damaged,2022-01-11
4258,43952,Wrong item,2048-07-05
4259,23784,Damaged,2023-05-09
4260,18863,Customer changed mind,2021-11-04
4261,21525,Customer changed mind,2023-12-18
4262,27881,Damaged,2021-09-25
4263,67621,Customer changed mind,2022-09-11
4264,51023,Customer changed mind,2023-02-23
4265,95014,Wrong item,2020-12-31
4266,35839,Damaged,2021-12-26
4267,36094,Damaged,2023-10-20
4268,19926,Customer changed mind,2022-04-21
4269,7853,Customer changed mind,2057-08-05
4270,90284,Customer changed mind,2062-09-07
4271,53509,Damaged,2022-08-02
4272,15229,Damaged,2020-12-18
4273,89283,Customer changed mind,2021-08-13
4274,84259,Wrong item,2020-08-20
4275,89661,Customer changed mind,2020-03-19
4276,98235,Customer changed mind,2021-07-27
4277,40471,Wrong item,2020-10-09
4278,18825,Customer changed mind,2023-05-22
4279,62621,Damaged,2022-04-19
4280,87965,Damaged,2022-04-05
4281,53427,Customer changed mind,2021-01-05
4282,55107,Wrong item,2021-10-27
4283,59381,Damaged,2021-12-17
4284,16927,Wrong item,2023-09-11
4285,80782,Wrong item,2022-02-09
4286,77302,Wrong item,2023-02-18
4287,30,Customer changed mind,2020-05-25
4288,95649,Customer changed mind,2022-03-26
4289,14281,Damaged,2021-10-12
4290,38636,Customer changed mind,2022-01-19
4291,44277,Wrong item,2022-05-25
4292,29523,Damaged,2020-03-02
4293,56887,Wrong item,2020-12-10
4294,69973,Wrong item,2021-05-27
4295,37346,Wrong item,2021-11-29
4296,76162,Customer changed mind,2020-09-15
4297,77254,Damaged,2023-03-12
4298,36954,Damaged,2021-11-24
4299,87023,Wrong item,2022-09-26
4300,64733,Damaged,2022-10-30
4301,42307,Customer changed mind,2020-03-23
4302,53089,Wrong item,2022-01-31
4303,72775,Customer changed mind,2020-03-08
4304,43069,Wrong item,2021-07-14
4305,62066,Damaged,2020-11-17
4306,27674,Damaged,2022-12-31
4307,35263,Customer changed mind,2020-04-18
4308,45838,Wrong item,2020-07-04
4309,90349,Damaged,2020-11-30
4310,61365,Damaged,2081-08-02
4311,49603,Customer changed mind,2020-05-15
4312,49531,Wrong item,2022-05-29
4313,60553,Wrong item,2021-08-12
4314,43510,Customer changed mind,2022-11-01
4315,71808,Wrong item,2069-02-23
4316,2633,Wrong item,2023-01-02
4317,10869,Damaged,2021-05-31
4318,56757,Customer changed mind,2022-04-02
4319,38251,Damaged,2021-05-09
4320,67772,Damaged,2022-07-06
4321,48981,Customer changed mind,2023-05-31
4322,43845,Wrong item,2022-07-25
4323,14717,Damaged,2079-08-28
4324,3077,Wrong item,2022-05-06
4325,54593,Wrong item,2020-06-21
4326,87502,Wrong item,2022-06-26
4327,1436,Wrong item,2065-07-09
4328,86320,Damaged,2084-03-18
4329,98463,Wrong item,2022-12-23
4330,48190,Customer changed mind,2020-03-03
4331,81033,Wrong item,2086-04-24
4332,85854,Damaged,2020-01-02
4333,29136,Wrong item,2023-08-18
4334,47506,Damaged,2074-09-08
4335,33621,Customer changed mind,2023-08-08
4336,15128,Wrong item,2034-08-05
4337,71954,Customer changed mind,2021-11-03
4338,16738,Wrong item,2020-09-25
4339,28204,Damaged,2021-12-16
4340,3356,Damaged,2023-06-25
4341,92554,Wrong item,2021-09-04
4342,77731,Customer changed mind,2022-05-16
4343,29838,Damaged,2020-02-05
4344,92388,Wrong item,2020-01-26
4345,93752,Wrong item,2022-07-16
4346,70376,Wrong item,2021-03-28
4347,17807,Damaged,2022-03-26
4348,82249,Customer changed mind,2022-05-14
4349,59650,Damaged,2023-09-20
4350,43460,Customer changed mind,2063-06-22
4351,48898,Damaged,2021-09-22
4352,73788,Customer changed mind,2020-02-14
4353,44952,Damaged,2021-06-05
4354,33381,Customer changed mind,2020-04-17
4355,3016,Wrong item,2021-05-13
4356,71234,Damaged,2020-03-08
4357,32297,Wrong item,2020-04-13
4358,97784,Damaged,2021-04-06
4359,51549,Damaged,2020-12-12
4360,60683,Damaged,2022-10-12
4361,37008,Customer changed mind,2022-01-29
4362,60356,Wrong item,2021-02-15
4363,22176,Customer changed mind,2020-11-15
4364,53711,Customer changed mind,2023-11-10
4365,96559,Customer changed mind,2023-07-20
4366,60442,Wrong item,2022-01-08
4367,8590,Wrong item,2021-08-09
4368,13496,Wrong item,2022-02-24
4369,80825,Customer changed mind,2039-10-06
4370,51606,Wrong item,2020-01-11
4371,1522,Damaged,2022-03-29
4372,91083,Wrong item,2022-02-04
4373,18105,Wrong item,2022-05-17
4374,68946,Damaged,2021-04-01
4375,48326,Wrong item,2021-01-19
4376,57714,Customer changed mind,2022-08-29
4377,71242,Wrong item,2023-06-22
4378,69666,Customer changed mind,2020-11-11
4379,27575,Wrong item,2021-12-09
4380,86036,Wrong item,2023-11-10
4381,34383,Customer changed mind,2021-10-15
4382,44844,Damaged,2075-05-04
4383,24519,Wrong item,2023-06-10
4384,45241,Damaged,2021-12-19
4385,67040,Customer changed mind,2037-00-22
4386,52490,Customer changed mind,2023-06-18
4387,48586,Customer changed mind,2067-06-07
4388,49265,Wrong item,2021-03-10
4389,68403,Wrong item,2023-02-05
4390,59805,Customer changed mind,2022-11-24
4391,51383,Damaged,2022-05-19
4392,83268,Customer changed mind,2020-04-27
4393,46294,Wrong item,2020-11-02
