feedback_id,customer_id,store_id,product_id,rating,comments,feedback_date
1852,883,7,164,5,Poor quality,2021-06-05
1853,322,20,154,5,Poor quality,2022-07-25
1854,91,3,118,5,Will buy again,2049-04-17
1855,334,20,427,2,Will buy again,2023-05-02
1856,325,8,496,1,Great!,2021-08-14
1857,696,20,42,bad,Will buy again,2023-03-02
1858,877,15,103,4,Great!,2022-10-01
1859,89,3,314,1,Great!,2020-12-03
1860,996,20,198,1,Will buy again,2020-03-13
1861,900,15,358,bad,Great!,2095-08-02
1862,422,8,173,4,Too expensive,2023-02-24
1863,6,12,228,4,Poor quality,2022-12-21
1864,381,7,74,3,Too expensive,2022-12-01
1865,115,1,7,3,Great!,2023-09-09
1866,402,18,440,1,Poor quality,2050-08-13
1867,743,6,161,2,Poor quality,2022-05-26
1868,972,20,328,1,Great!,2020-12-05
1869,674,14,492,4,Will buy again,2020-05-23
1870,436,19,342,4,Will buy again,2083-00-27
1871,364,4,26,1,Poor quality,2023-05-31
1872,201,19,426,5,Too expensive,2020-03-07
1873,22,8,158,3,Too expensive,2020-08-11
1874,872,13,431,5,Great!,2020-03-06
1875,291,5,80,4,Will buy again,2021-02-26
1876,166,19,200,bad,Great!,2021-09-07
1877,262,12,9,1,Too expensive,2022-08-29
1878,887,16,13,2,Poor quality,2021-04-13
1879,284,13,36,4,Will buy again,2020-05-17
1880,733,1,442,bad,Will buy again,2022-06-27
1881,481,6,291,1,Great!,2023-10-26
1882,619,19,255,1,Great!,2023-12-10
1883,770,6,372,2,Great!,2021-02-21
1884,494,8,364,2,Too expensive,2021-03-14
1885,234,20,297,4,Great!,2020-07-26
1886,802,7,272,4,Too expensive,2021-07-01
1887,811,8,209,4,Poor quality,2070-07-22
1888,69,18,412,4,Will buy again,2020-06-05
1889,592,6,319,bad,Poor quality,2022-05-10
1890,907,13,297,2,Will buy again,2023-10-07
1891,632,6,41,4,Great!,2096-08-24
1892,222,16,494,3,Poor quality,2020-10-21
1893,6,19,46,3,Great!,2020-05-29
1894,919,9,336,bad,Too expensive,2023-10-09
1895,666,7,116,2,Too expensive,2022-03-02
1896,724,13,498,4,Too expensive,2022-12-01
1897,707,9,395,2,Great!,2022-05-14
1898,706,14,388,5,Poor quality,2023-08-16
1899,56,1,115,3,Poor quality,2020-03-24
1900,979,17,356,3,Will buy again,2021-10-09
1901,581,5,116,3,Great!,2022-05-10
1902,272,14,453,4,Great!,2045-03-25
1903,414,7,434,5,Great!,2021-08-06
1904,836,5,97,5,Will buy again,2021-11-25
1905,372,17,178,2,Poor quality,2023-01-25
1906,376,19,163,bad,Too expensive,2020-11-29
1907,438,2,43,bad,Too expensive,2021-03-21
1908,818,13,44,bad,Poor quality,2021-12-19
1909,633,13,489,bad,Will buy again,2023-02-09
1910,733,13,424,3,Great!,2022-04-29
1911,776,6,164,5,Great!,2022-03-30
1912,645,6,423,1,Will buy again,2020-08-26
1913,766,8,30,bad,Too expensive,2022-07-01
1914,897,15,202,5,Will buy again,2022-05-02
1915,986,2,288,2,Too expensive,2023-09-06
1916,1,7,151,3,Will buy again,2022-02-28
1917,898,6,71,5,Great!,2036-04-19
1918,982,7,420,5,Too expensive,2020-07-10
1919,978,15,14,1,Will buy again,2021-02-11
1920,111,3,456,5,Too expensive,2021-11-20
1921,684,10,106,bad,Too expensive,2023-10-04
1922,795,14,185,bad,Poor quality,2022-04-06
1923,320,5,362,4,Will buy again,2023-06-21
1924,544,14,357,2,Great!,2021-04-15
1925,290,4,221,1,Too expensive,2020-03-21
1926,197,12,451,bad,Will buy again,2021-05-15
1927,411,17,358,1,Will buy again,2022-06-26
1928,687,7,447,4,Great!,2022-10-18
1929,131,12,111,3,Great!,2021-03-04
1930,456,16,458,bad,Great!,2020-05-18
1931,893,16,387,2,Too expensive,2023-05-24
1932,608,6,345,1,Will buy again,2023-01-22
1933,917,11,484,4,Too expensive,2087-04-06
1934,182,10,288,4,Poor quality,2022-04-26
1935,900,10,317,5,Poor quality,2023-12-07
1936,162,12,287,2,Will buy again,2023-04-07
1937,785,18,358,1,Great!,2021-12-21
1938,312,7,72,3,Great!,2023-02-22
1939,753,5,398,1,Great!,2022-12-23
1940,534,17,365,5,Poor quality,2022-01-06
1941,816,20,122,2,Will buy again,2021-05-03
1942,361,11,418,bad,Poor quality,2022-05-23
1943,982,19,91,bad,Too expensive,2022-02-17
1944,348,19,448,1,Great!,2023-06-28
1945,655,18,149,2,Great!,2070-00-11
1946,93,14,269,2,Poor quality,2021-01-20
1947,492,1,286,3,Poor quality,2021-09-27
1948,26,5,191,1,Will buy again,2021-04-03
1949,927,19,127,3,Too expensive,2022-01-26
1950,542,5,173,bad,Will buy again,2081-04-21
1951,441,11,302,bad,Poor quality,2020-03-14
1952,205,10,258,4,Will buy again,2021-07-13
1953,985,10,10,bad,Will buy again,2021-12-19
1954,898,6,121,bad,Too expensive,2022-02-05
1955,619,20,25,bad,Too expensive,2020-05-26
1956,322,18,91,bad,Will buy again,2021-05-13
1957,981,10,375,4,Great!,2042-07-08
1958,872,19,129,5,Too expensive,2023-11-10
1959,563,17,64,5,Will buy again,2021-01-02
1960,939,12,97,2,Poor quality,2020-11-25
1961,248,17,244,2,Will buy again,2021-03-12
1962,540,1,455,5,Too expensive,2022-11-15
1963,816,17,177,1,Too expensive,2060-01-20
1964,11,3,454,1,Will buy again,2022-07-09
1965,843,18,479,3,Too expensive,2021-09-24
1966,640,11,262,5,Poor quality,2022-09-17
1967,275,17,307,4,Will buy again,2023-02-10
1968,809,1,170,3,Too expensive,2020-02-24
1969,490,14,225,4,Too expensive,2023-09-26
1970,96,6,367,1,Too expensive,2023-11-19
1971,944,5,255,5,Great!,2021-11-25
1972,533,19,130,2,Great!,2020-05-15
1973,525,2,90,3,Will buy again,2054-01-10
1974,606,9,344,bad,Will buy again,2021-12-21
1975,997,12,376,1,Poor quality,2022-06-19
1976,254,5,95,3,Will buy again,2023-04-06
1977,240,7,240,3,Great!,2021-12-18
1978,758,20,479,4,Poor quality,2023-11-18
1979,883,18,247,4,Too expensive,2023-06-06
1980,910,9,418,5,Too expensive,2020-05-19
1981,566,10,153,4,Great!,2021-05-14
1982,682,5,248,bad,Poor quality,2022-01-18
1983,391,8,350,2,Great!,2021-05-17
1984,155,13,227,bad,Will buy again,2023-07-04
1985,332,9,74,bad,Too expensive,2061-01-04
1986,735,16,377,4,Poor quality,2023-04-29
1987,568,2,10,1,Will buy again,2046-06-03
1988,837,6,278,1,Great!,2089-04-01
1989,621,10,160,1,Will buy again,2022-07-17
1990,455,7,243,2,Too expensive,2020-08-31
1991,485,18,116,5,Great!,2021-09-17
1992,390,18,202,3,Too expensive,2023-01-09
1993,608,6,497,2,Great!,2020-01-15
1994,566,8,181,1,Will buy again,2020-05-05
1995,761,3,492,1,Great!,2022-09-06
1996,221,11,176,1,Great!,2023-07-03
1997,406,7,362,3,Great!,2020-02-08
1998,838,20,34,4,Too expensive,2021-08-07
1999,364,14,77,3,Will buy again,2021-11-08
2000,125,7,161,3,Too expensive,2020-04-06
2001,478,15,142,4,Poor quality,2022-06-05
2002,240,14,340,1,Will buy again,2021-04-14
2003,698,18,367,3,Too expensive,2020-10-01
2004,885,11,383,5,Will buy again,2023-12-06
2005,453,13,190,1,Poor quality,2021-12-26
2006,673,6,433,1,Poor quality,2023-12-23
2007,409,4,229,2,Poor quality,2020-10-19
2008,267,19,213,5,Great!,2021-12-19
2009,884,14,384,1,Will buy again,2020-11-05
2010,584,13,189,4,Great!,2023-05-16
2011,410,10,271,1,Will buy again,2020-08-14
2012,679,12,459,5,Poor quality,2021-11-09
2013,533,18,56,2,Poor quality,2067-04-26
2014,434,16,61,1,Great!,2020-06-29
2015,663,19,373,1,Will buy again,2020-03-03
2016,190,8,351,2,Great!,2023-07-15
2017,852,6,60,4,Will buy again,2023-04-19
2018,489,3,441,bad,Poor quality,2021-11-01
2019,973,9,290,1,Poor quality,2022-07-23
2020,899,20,366,bad,Will buy again,2020-03-22
2021,902,15,469,bad,Will buy again,2023-08-27
2022,815,17,303,4,Too expensive,2023-01-10
2023,107,11,25,5,Will buy again,2022-07-30
2024,117,2,407,5,Poor quality,2022-04-22
2025,40,2,122,bad,Great!,2021-09-03
2026,873,2,401,5,Poor quality,2021-12-21
2027,109,20,23,2,Will buy again,2023-09-02
2028,88,13,155,1,Poor quality,2067-07-19
2029,22,17,186,4,Will buy again,2023-05-15
2030,986,1,166,bad,Too expensive,2021-03-26
2031,558,2,427,4,Poor quality,2020-10-29
2032,553,18,381,bad,Too expensive,2023-06-11
2033,152,1,272,1,Great!,2022-11-02
2034,43,16,73,2,Too expensive,2021-06-28
2035,937,8,258,5,Too expensive,2022-02-14
2036,940,5,2,4,Great!,2023-01-13
2037,916,20,201,5,Too expensive,2023-05-14
2038,883,5,177,2,Will buy again,2021-03-16
2039,429,5,410,1,Will buy again,2079-05-09
2040,954,18,175,bad,Great!,2023-08-16
2041,942,14,357,3,Poor quality,2021-04-25
2042,382,9,105,bad,Great!,2021-06-08
2043,562,17,91,bad,Great!,2022-07-11
2044,784,7,152,bad,Too expensive,2022-09-10
2045,834,16,100,2,Great!,2022-05-18
2046,396,12,467,1,Too expensive,2020-03-11
2047,107,3,372,2,Great!,2081-10-12
2048,644,8,225,4,Poor quality,2073-09-21
2049,788,15,462,3,Will buy again,2023-03-06
2050,840,11,26,bad,Too expensive,2022-10-12
2051,656,5,222,2,Great!,2021-12-01
2052,698,14,492,3,Poor quality,2070-00-06
2053,550,11,242,4,Will buy again,2023-06-03
2054,502,7,286,1,Poor quality,2022-10-04
2055,478,14,361,bad,Great!,2020-12-12
2056,339,6,95,1,Poor quality,2035-04-23
2057,402,9,314,5,Will buy again,2023-05-18
2058,561,19,287,4,Great!,2020-02-22
2059,1,18,390,5,Poor quality,2023-11-09
2060,838,15,469,1,Poor quality,2020-05-05
2061,237,1,392,5,Too expensive,2022-11-20
2062,740,17,445,3,Too expensive,2036-05-22
2063,458,17,325,3,Poor quality,2023-08-22
2064,624,18,367,5,Too expensive,2022-01-25
2065,174,5,383,4,Poor quality,2020-06-10
2066,909,14,83,bad,Too expensive,2023-11-04
2067,427,2,50,bad,Poor quality,2021-02-03
2068,592,2,103,4,Will buy again,2044-10-28
2069,14,8,316,2,Too expensive,2022-01-25
2070,719,8,411,3,Too expensive,2020-04-03
2071,708,5,144,5,Will buy again,2021-04-14
2072,654,6,134,5,Will buy again,2023-04-29
2073,588,4,406,2,Too expensive,2022-04-18
2074,608,12,33,1,Will buy again,2022-11-13
2075,42,16,214,bad,Great!,2020-06-19
2076,112,14,20,bad,Will buy again,2023-12-09
2077,408,16,320,bad,Great!,2023-08-17
2078,839,3,414,1,Great!,2023-11-25
2079,62,8,262,2,Will buy again,2020-10-10
2080,596,12,248,1,Poor quality,2095-08-02
2081,624,20,177,bad,Poor quality,2023-02-03
2082,421,8,483,1,Will buy again,2020-06-17
2083,181,9,304,1,Great!,2023-05-22
2084,928,2,188,bad,Poor quality,2020-08-04
2085,598,8,288,4,Will buy again,2023-02-08
2086,235,6,437,2,Too expensive,2023-11-17
2087,199,13,121,5,Will buy again,2020-10-12
2088,931,20,152,2,Too expensive,2020-01-14
2089,131,4,398,bad,Will buy again,2021-12-14
2090,745,4,101,5,Will buy again,2022-05-13
2091,183,19,431,4,Will buy again,2020-07-27
2092,448,6,324,1,Poor quality,2022-04-08
2093,624,17,125,4,Poor quality,2023-02-21
2094,841,4,137,1,Too expensive,2021-03-12
2095,286,16,402,3,Will buy again,2020-04-10
2096,388,10,186,1,Will buy again,2023-04-28
2097,416,20,27,bad,Poor quality,2023-08-21
2098,302,18,472,5,Too expensive,2020-10-15
2099,793,16,67,3,Will buy again,2023-09-27
2100,288,15,147,bad,Will buy again,2022-10-16
2101,324,18,44,3,Poor quality,2023-01-13
2102,562,10,103,2,Great!,2021-12-12
2103,457,19,149,1,Will buy again,2035-05-26
2104,303,2,332,4,Poor quality,2021-01-11
2105,989,13,197,4,Too expensive,2020-03-17
2106,421,13,463,4,Great!,2022-02-15
2107,746,13,380,5,Will buy again,2022-11-11
2108,661,18,126,5,Great!,2021-08-06
2109,5,1,96,5,Too expensive,2023-04-04
2110,569,11,141,4,Too expensive,2021-06-01
2111,84,2,82,5,Great!,2021-06-14
2112,771,10,437,bad,Too expensive,2021-12-02
2113,784,14,227,3,Great!,2023-07-02
2114,476,14,352,3,Will buy again,2020-06-10
2115,437,5,125,2,Too expensive,2021-05-19
2116,88,9,284,2,Poor quality,2021-06-27
2117,87,2,54,2,Great!,2020-10-12
2118,70,6,404,3,Too expensive,2020-04-03
2119,425,9,206,3,Will buy again,2023-11-30
2120,395,20,72,bad,Poor quality,2021-04-22
2121,226,4,95,bad,Great!,2022-09-13
2122,540,17,167,2,Great!,2023-04-09
2123,835,8,215,bad,Too expensive,2020-12-05
2124,755,5,4,1,Will buy again,2022-07-25
2125,893,2,200,bad,Too expensive,2023-04-25
2126,147,10,183,bad,Too expensive,2020-07-01
2127,70,3,37,3,Poor quality,2063-01-14
2128,958,14,222,bad,Great!,2023-11-25
2129,784,2,410,2,Too expensive,2021-09-04
2130,232,4,152,2,Will buy again,2023-07-30
2131,438,5,355,1,Great!,2063-02-28
2132,981,17,261,1,Too expensive,2020-06-02
2133,451,9,409,5,Will buy again,2021-07-11
2134,349,18,452,4,Will buy again,2021-01-03
2135,838,7,367,bad,Will buy again,2020-09-08
2136,293,16,160,4,Will buy again,2022-08-31
2137,352,8,490,2,Too expensive,2020-12-23
2138,653,6,107,2,Great!,2021-08-13
2139,714,3,96,5,Will buy again,2021-04-15
2140,496,12,434,1,Too expensive,2022-06-15
2141,613,11,247,4,Great!,2023-11-13
2142,100,3,403,4,Poor quality,2023-01-15
2143,448,17,50,bad,Will buy again,2022-07-13
2144,571,19,151,bad,Great!,2022-03-06
2145,125,4,408,3,Great!,2023-09-09
2146,800,19,362,4,Too expensive,2045-03-11
2147,333,5,118,2,Too expensive,2023-03-29
2148,877,20,471,2,Poor quality,2022-04-28
2149,920,16,78,5,Too expensive,2020-04-16
2150,392,10,213,4,Great!,2021-09-16
2151,451,16,58,3,Too expensive,2021-07-29
2152,516,15,430,1,Too expensive,2020-04-11
2153,76,1,281,2,Too expensive,2020-06-08
2154,112,19,231,bad,Will buy again,2023-09-16
2155,695,13,276,3,Will buy again,2020-04-15
2156,620,9,391,4,Poor quality,2022-10-06
2157,836,8,317,1,Too expensive,2020-05-03
2158,664,9,406,bad,Poor quality,2021-02-20
2159,504,14,441,5,Poor quality,2022-03-12
2160,480,8,371,bad,Will buy again,2100-02-03
2161,999,16,303,2,Great!,2022-03-15
2162,737,2,184,2,Too expensive,2022-11-25
2163,315,10,235,2,Will buy again,2022-07-21
2164,641,4,406,bad,Will buy again,2020-06-06
2165,878,20,374,4,Poor quality,2021-07-21
2166,538,8,310,4,Too expensive,2023-10-11
2167,154,16,206,5,Will buy again,2020-04-13
2168,381,15,221,1,Poor quality,2023-02-12
2169,988,16,122,3,Poor quality,2022-06-21
2170,164,6,439,3,Will buy again,2021-04-04
2171,657,4,121,2,Will buy again,2023-10-04
2172,463,3,340,3,Great!,2022-12-16
2173,62,12,95,3,Too expensive,2022-01-31
2174,234,16,305,1,Will buy again,2020-11-10
2175,992,2,49,3,Will buy again,2021-07-30
2176,507,16,374,5,Too expensive,2020-12-13
2177,676,13,89,4,Great!,2020-05-06
2178,975,18,210,2,Great!,2022-07-28
2179,493,5,9,5,Great!,2069-05-07
2180,369,7,469,1,Too expensive,2021-03-23
2181,354,8,146,bad,Great!,2023-05-04
2182,447,3,243,2,Great!,2020-05-30
2183,929,13,470,1,Will buy again,2022-10-07
2184,265,8,226,2,Too expensive,2022-07-16
2185,463,9,458,3,Too expensive,2023-05-03
2186,859,14,294,4,Too expensive,2021-05-23
2187,280,5,47,bad,Will buy again,2023-03-14
2188,458,18,149,3,Great!,2023-12-08
2189,86,5,483,bad,Will buy again,2023-07-25
2190,857,15,498,5,Great!,2021-10-08
2191,258,20,146,bad,Too expensive,2092-05-18
2192,322,6,310,3,Will buy again,2021-10-09
2193,584,15,225,2,Poor quality,2044-10-05
2194,113,15,402,5,Too expensive,2021-12-25
2195,927,10,137,3,Too expensive,2022-06-03
2196,317,7,274,4,Too expensive,2023-05-02
2197,144,1,184,5,Will buy again,2022-09-26
2198,558,18,74,2,Poor quality,2022-11-04
2199,912,4,308,5,Great!,2023-07-02
2200,116,10,162,2,Poor quality,2020-11-01
2201,808,2,325,3,Too expensive,2021-01-26
2202,424,16,232,1,Will buy again,2022-03-22
2203,7,6,159,1,Great!,2022-02-01
2204,45,13,292,3,Poor quality,2021-04-04
2205,2,9,416,3,Poor quality,2021-04-19
2206,862,5,291,5,Will buy again,2021-12-04
2207,736,18,391,5,Great!,2021-11-20
2208,710,5,374,4,Will buy again,2020-01-01
2209,7,17,199,3,Too expensive,2023-11-06
2210,543,2,207,4,Too expensive,2022-09-21
2211,925,9,56,bad,Poor quality,2021-09-12
2212,958,9,14,5,Too expensive,2021-09-06
2213,782,18,378,4,Great!,2023-07-18
2214,948,20,457,bad,Too expensive,2021-04-10
2215,977,5,340,bad,Too expensive,2100-06-09
2216,446,3,488,1,Poor quality,2023-05-06
2217,926,15,321,4,Poor quality,2023-04-03
2218,266,2,87,1,Great!,2022-01-28
2219,908,17,215,5,Too expensive,2022-03-18
2220,891,18,38,5,Will buy again,2022-05-25
2221,668,12,45,5,Too expensive,2021-04-24
2222,785,6,135,2,Poor quality,2051-04-11
2223,534,7,212,1,Too expensive,2022-10-27
2224,500,8,174,3,Poor quality,2022-03-29
2225,472,13,191,bad,Will buy again,2022-02-17
2226,658,20,414,2,Will buy again,2022-05-10
2227,22,5,307,1,Will buy again,2022-09-09
2228,640,3,443,1,Poor quality,2022-04-24
2229,942,12,287,4,Poor quality,2020-11-29
2230,160,2,435,bad,Poor quality,2023-12-17
2231,11,17,241,1,Too expensive,2022-02-11
2232,230,7,119,bad,Will buy again,2042-02-04
2233,212,1,176,4,Too expensive,2064-10-11
2234,648,3,306,bad,Will buy again,2022-06-10
2235,372,3,259,4,Too expensive,2021-04-03
2236,851,10,487,5,Poor quality,2021-11-30
2237,841,3,122,5,Too expensive,2023-04-03
2238,536,19,196,4,Poor quality,2040-03-16
2239,784,19,176,4,Too expensive,2023-02-06
2240,511,16,92,bad,Poor quality,2023-12-03
2241,587,16,48,4,Too expensive,2099-03-11
2242,912,17,251,3,Great!,2022-11-26
2243,715,12,265,5,Poor quality,2056-01-11
2244,321,5,107,2,Poor quality,2023-10-09
2245,607,3,345,bad,Will buy again,2021-09-21
2246,91,10,124,3,Great!,2021-06-19
2247,88,11,268,3,Great!,2023-02-08
2248,644,4,454,5,Too expensive,2022-07-29
2249,989,18,320,bad,Great!,2022-02-11
2250,173,20,175,3,Too expensive,2020-08-03
2251,577,9,38,4,Poor quality,2021-04-23
2252,167,16,79,4,Too expensive,2023-09-12
2253,397,19,422,2,Too expensive,2023-07-09
2254,669,6,123,4,Too expensive,2023-06-14
2255,595,14,480,4,Will buy again,2021-08-07
2256,35,6,418,bad,Great!,2031-04-26
2257,260,18,35,3,Too expensive,2023-12-17
2258,549,10,278,1,Great!,2022-07-28
2259,615,20,50,1,Will buy again,2023-01-14
2260,688,16,342,1,Poor quality,2022-12-11
2261,154,18,375,3,Will buy again,2022-12-27
2262,603,10,423,2,Too expensive,2023-08-17
2263,3,1,311,2,Too expensive,2023-06-05
2264,478,16,79,4,Will buy again,2044-09-02
2265,894,14,386,bad,Great!,2020-06-04
2266,563,9,333,5,Poor quality,2023-05-12
2267,709,12,259,5,Too expensive,2021-01-05
2268,74,1,50,2,Will buy again,2022-10-18
2269,419,4,422,bad,Too expensive,2023-10-29
2270,285,19,487,4,Poor quality,2022-09-20
2271,182,3,270,3,Poor quality,2067-01-24
2272,561,16,185,2,Great!,2021-11-07
2273,345,15,10,5,Will buy again,2020-04-01
2274,620,20,26,2,Great!,2020-05-08
2275,184,2,177,2,Too expensive,2068-01-25
2276,342,19,219,2,Too expensive,2020-03-21
2277,34,6,453,5,Will buy again,2023-12-02
2278,922,13,43,3,Great!,2022-07-16
2279,108,14,309,2,Poor quality,2023-03-27
2280,20,8,397,4,Great!,2095-04-12
2281,1,8,151,4,Will buy again,2021-12-29
2282,151,1,249,2,Poor quality,2021-08-29
2283,75,16,420,3,Will buy again,2039-09-01
2284,887,14,488,2,Great!,2021-07-09
2285,360,9,252,1,Great!,2021-07-07
2286,36,8,285,4,Great!,2023-02-19
2287,512,6,46,bad,Will buy again,2021-03-15
2288,944,13,70,3,Great!,2023-04-14
2289,229,9,88,5,Great!,2022-02-08
2290,363,3,397,bad,Will buy again,2021-06-16
2291,79,15,466,1,Too expensive,2021-01-15
2292,941,2,160,2,Great!,2020-09-20
2293,654,13,7,1,Great!,2023-11-07
2294,763,1,320,4,Will buy again,2021-12-21
2295,323,20,66,2,Will buy again,2021-07-25
2296,300,8,160,5,Poor quality,2021-01-05
2297,182,11,256,bad,Will buy again,2022-03-21
2298,767,6,290,5,Will buy again,2023-12-03
2299,484,2,399,2,Great!,2020-03-27
2300,601,8,397,2,Too expensive,2021-04-14
2301,674,4,200,2,Will buy again,2020-11-26
2302,657,15,487,bad,Great!,2021-01-11
2303,607,11,402,5,Will buy again,2023-04-18
2304,993,11,165,4,Poor quality,2022-10-05
2305,603,19,228,1,Great!,2022-10-29
2306,302,5,361,1,Too expensive,2022-02-10
2307,968,6,458,2,Too expensive,2035-03-10
2308,355,4,392,2,Poor quality,2022-03-09
2309,329,14,213,3,Too expensive,2023-11-22
2310,311,14,123,2,Too expensive,2022-03-05
2311,717,7,413,bad,Great!,2022-01-10
2312,183,17,86,2,Poor quality,2020-01-26
2313,515,1,131,5,Will buy again,2023-01-12
2314,946,3,300,2,Great!,2020-10-02
2315,349,5,493,5,Will buy again,2020-03-22
2316,521,8,157,4,Poor quality,2020-12-04
2317,682,11,198,2,Great!,2020-10-09
2318,651,8,426,4,Poor quality,2022-09-19
2319,739,18,114,4,Will buy again,2022-05-17
2320,948,19,31,4,Poor quality,2023-11-21
2321,891,18,324,2,Poor quality,2023-12-29
2322,35,7,123,4,Poor quality,2021-12-19
2323,109,19,336,bad,Great!,2022-04-20
2324,887,12,417,1,Poor quality,2022-02-16
2325,87,17,460,5,Will buy again,2021-04-14
2326,695,10,301,2,Poor quality,2021-05-04
2327,2,15,122,bad,Too expensive,2023-03-22
2328,693,15,366,5,Great!,2023-04-11
2329,374,11,20,5,Great!,2021-09-12
2330,386,14,257,4,Will buy again,2023-06-19
2331,747,16,310,bad,Will buy again,2021-01-11
2332,586,13,90,1,Too expensive,2020-07-22
2333,479,7,70,4,Poor quality,2020-02-06
2334,505,1,230,4,Great!,2023-11-08
2335,842,3,494,2,Too expensive,2023-07-29
2336,818,20,123,4,Too expensive,2023-09-10
2337,182,18,24,1,Will buy again,2038-10-27
2338,111,8,449,5,Will buy again,2023-01-01
2339,364,16,278,4,Great!,2020-05-13
2340,54,19,213,bad,Too expensive,2021-10-30
2341,604,7,141,4,Great!,2021-07-26
2342,696,13,139,3,Too expensive,2023-04-22
2343,146,10,265,2,Too expensive,2022-09-14
2344,276,12,258,1,Will buy again,2022-05-04
2345,253,10,101,3,Great!,2020-04-03
2346,474,3,260,5,Too expensive,2023-01-20
2347,19,16,196,bad,Will buy again,2022-05-08
2348,640,2,22,5,Great!,2023-11-04
2349,632,17,299,bad,Great!,2020-07-02
2350,922,10,194,bad,Great!,2021-12-03
2351,268,16,166,4,Poor quality,2040-06-12
2352,931,13,76,bad,Too expensive,2023-04-19
2353,180,10,184,2,Too expensive,2022-12-10
2354,569,8,190,4,Will buy again,2023-03-15
2355,683,14,38,4,Great!,2020-10-03
2356,774,2,430,2,Poor quality,2020-09-15
2357,201,3,279,2,Will buy again,2023-05-01
2358,561,7,303,1,Poor quality,2023-01-22
2359,450,9,281,3,Great!,2023-02-13
2360,63,9,329,5,Too expensive,2022-02-27
2361,226,5,151,4,Will buy again,2020-08-14
2362,967,15,413,2,Great!,2023-02-08
2363,625,16,61,bad,Poor quality,2020-12-05
2364,934,10,349,1,Poor quality,2022-06-30
