movement_id,product_id,store_id,movement_type,quantity,movement_date
2270,39,9,TRANSFER,89,2023-06-09
2271,478,13,IN,19,2020-06-09
2272,138,8,TRANSFER,71,2020-10-01
2273,232,4,TRANSFER,1,2022-03-06
2274,316,15,TRANSFER,26,2021-10-01
2275,309,10,TRANSFER,37,2098-03-13
2276,317,15,OUT,85,2023-07-17
2277,386,4,IN,76,2022-11-17
2278,97,12,TRANSFER,unknown,2020-06-01
2279,410,1,OUT,7,2020-07-20
2280,201,19,OUT,39,2058-04-02
2281,429,2,IN,25,2021-11-10
2282,357,1,OUT,unknown,2023-01-22
2283,162,1,TRANSFER,53,2021-08-13
2284,415,4,OUT,99,2023-03-10
2285,229,14,OUT,74,2020-03-29
2286,483,4,IN,37,2100-00-21
2287,263,11,OUT,36,2021-08-19
2288,264,8,OUT,51,2021-04-28
2289,32,13,OUT,53,2021-06-16
2290,259,8,TRANSFER,73,2021-04-06
2291,58,3,OUT,67,2022-04-08
2292,181,18,TRANSFER,15,2022-06-10
2293,435,19,OUT,unknown,2020-03-01
2294,207,7,OUT,43,2021-11-24
2295,1,19,IN,95,2022-06-06
2296,309,3,TRANSFER,20,2023-05-18
2297,230,12,IN,38,2023-09-12
2298,211,8,IN,50,2021-01-15
2299,155,13,IN,85,2022-03-02
2300,170,7,OUT,82,2021-05-14
2301,476,8,OUT,81,2061-10-26
2302,38,5,OUT,24,2021-01-25
2303,116,17,OUT,8,2023-01-25
2304,405,11,OUT,60,2022-10-19
2305,125,19,IN,42,2023-03-21
2306,62,9,TRANSFER,39,2023-12-15
2307,106,8,IN,14,2020-12-15
2308,195,10,IN,77,2023-02-09
2309,302,7,IN,61,2057-05-11
2310,237,10,OUT,26,2023-11-16
2311,365,16,IN,74,2023-06-20
2312,78,12,OUT,12,2071-03-21
2313,241,5,OUT,49,2022-08-06
2314,495,8,IN,21,2020-02-29
2315,162,2,IN,21,2021-01-13
2316,347,16,IN,84,2020-07-23
2317,274,8,IN,59,2023-11-14
2318,296,15,TRANSFER,60,2021-06-21
2319,265,7,OUT,60,2023-05-16
2320,9,11,IN,unknown,2022-02-16
2321,145,2,TRANSFER,58,2089-07-19
2322,57,18,IN,77,2021-12-28
2323,289,17,OUT,82,2022-12-12
2324,475,17,IN,43,2020-05-03
2325,257,20,OUT,23,2050-04-18
2326,419,4,TRANSFER,87,2020-10-23
2327,394,3,TRANSFER,15,2023-03-22
2328,306,5,IN,unknown,2021-10-02
2329,86,11,TRANSFER,unknown,2021-06-14
2330,353,2,IN,32,2022-05-16
2331,279,17,TRANSFER,1,2020-05-26
2332,195,7,TRANSFER,90,2023-03-03
2333,4,18,OUT,55,2020-02-21
2334,92,3,IN,20,2022-06-04
2335,275,19,TRANSFER,18,2088-03-23
2336,387,16,TRANSFER,11,2021-06-29
2337,275,1,OUT,unknown,2023-05-09
2338,67,7,OUT,71,2020-09-09
2339,390,10,IN,19,2022-03-29
2340,445,16,IN,92,2020-10-23
2341,234,8,OUT,31,2022-06-17
2342,385,4,OUT,37,2021-09-16
2343,158,14,IN,82,2023-12-12
2344,400,11,IN,99,2021-12-12
2345,487,18,IN,26,2032-03-16
2346,476,12,OUT,43,2021-01-20
2347,459,14,IN,40,2046-09-16
2348,245,15,IN,94,2023-03-10
2349,435,3,OUT,46,2022-11-20
2350,58,8,OUT,54,2021-06-13
2351,370,12,IN,unknown,2023-11-28
2352,416,1,OUT,34,2020-12-29
2353,148,8,OUT,91,2022-02-12
2354,224,4,OUT,59,2022-02-05
2355,484,19,IN,13,2020-12-03
2356,421,17,OUT,75,2022-04-24
2357,457,8,OUT,97,2021-11-21
2358,377,4,OUT,40,2021-04-28
2359,482,19,OUT,64,2079-07-15
2360,308,8,TRANSFER,75,2022-05-05
2361,203,10,TRANSFER,29,2020-08-28
2362,153,1,OUT,68,2023-10-17
2363,258,15,OUT,2,2023-01-14
2364,228,14,IN,59,2094-07-26
2365,73,7,IN,22,2023-08-17
2366,129,5,IN,22,2023-12-01
2367,406,10,TRANSFER,unknown,2023-12-10
2368,459,19,TRANSFER,66,2048-10-24
2369,15,7,IN,98,2021-03-14
2370,308,10,IN,57,2023-03-08
2371,500,10,TRANSFER,65,2022-02-23
2372,101,4,OUT,95,2023-08-10
2373,250,12,TRANSFER,48,2022-05-05
2374,218,19,TRANSFER,27,2041-07-12
2375,321,17,TRANSFER,92,2020-02-03
2376,401,17,IN,unknown,2023-03-16
2377,293,10,OUT,88,2022-07-31
2378,481,18,TRANSFER,83,2020-02-13
2379,455,10,OUT,unknown,2021-05-14
2380,121,4,IN,86,2098-02-11
2381,1,2,OUT,18,2023-05-02
2382,394,17,TRANSFER,7,2021-03-12
2383,372,18,TRANSFER,unknown,2022-02-02
2384,265,5,TRANSFER,3,2023-11-28
2385,248,4,TRANSFER,3,2023-11-08
2386,335,16,TRANSFER,36,2023-08-01
2387,171,1,TRANSFER,58,2056-10-12
2388,289,4,IN,5,2020-08-24
2389,373,12,TRANSFER,53,2021-01-31
2390,111,8,OUT,27,2023-08-09
2391,277,13,OUT,44,2020-10-07
2392,343,5,IN,97,2021-04-15
2393,414,2,TRANSFER,70,2022-07-21
2394,332,18,OUT,55,2022-03-24
2395,482,5,OUT,unknown,2020-10-14
2396,417,9,IN,1,2022-05-25
2397,33,19,TRANSFER,69,2022-06-17
2398,407,18,IN,50,2022-06-07
2399,293,12,IN,60,2023-02-01
2400,436,7,IN,81,2022-09-28
2401,436,5,IN,59,2023-03-05
2402,87,13,IN,32,2023-02-03
2403,210,13,TRANSFER,28,2021-11-07
2404,120,2,OUT,74,2023-09-20
2405,431,15,TRANSFER,99,2021-05-24
2406,328,4,IN,unknown,2021-07-01
2407,214,14,TRANSFER,50,2020-08-06
2408,392,12,TRANSFER,unknown,2021-02-08
2409,139,8,TRANSFER,unknown,2021-03-27
2410,312,12,IN,95,2023-09-19
2411,365,1,IN,unknown,2020-10-16
2412,479,15,OUT,unknown,2023-09-15
2413,436,11,IN,23,2022-10-12
2414,30,3,TRANSFER,unknown,2023-06-16
2415,425,10,IN,61,2023-05-11
2416,283,9,IN,44,2022-03-19
2417,402,16,OUT,46,2021-05-08
2418,470,7,OUT,79,2057-05-05
2419,486,20,TRANSFER,72,2022-10-17
2420,311,5,IN,41,2021-04-30
2421,472,12,TRANSFER,27,2023-09-22
2422,348,18,OUT,100,2084-09-07
2423,276,13,OUT,73,2023-09-24
2424,239,20,TRANSFER,unknown,2021-11-08
2425,106,11,IN,50,2022-09-02
2426,29,13,TRANSFER,32,2023-01-14
2427,161,5,OUT,56,2022-02-14
2428,158,12,OUT,54,2020-01-30
2429,351,18,OUT,10,2020-11-15
2430,293,5,TRANSFER,24,2087-01-28
2431,493,15,TRANSFER,unknown,2022-09-03
2432,416,6,IN,35,2021-11-11
2433,434,1,TRANSFER,94,2020-10-19
2434,423,12,TRANSFER,47,2022-01-31
2435,350,14,IN,28,2100-05-19
2436,22,11,TRANSFER,unknown,2046-06-27
2437,114,6,TRANSFER,unknown,2020-10-09
2438,311,7,IN,20,2037-06-24
2439,492,3,TRANSFER,77,2023-01-11
2440,244,16,TRANSFER,100,2022-05-05
2441,97,17,OUT,21,2023-04-07
2442,433,18,OUT,13,2023-09-10
2443,211,12,IN,99,2023-03-06
2444,151,7,OUT,71,2020-11-24
2445,73,15,OUT,45,2022-07-23
2446,455,8,IN,88,2023-04-27
2447,128,17,TRANSFER,32,2021-03-09
2448,52,8,TRANSFER,75,2023-07-09
2449,205,9,TRANSFER,unknown,2021-11-14
2450,54,6,TRANSFER,10,2020-09-14
2451,25,2,TRANSFER,unknown,2020-05-19
2452,51,1,IN,57,2020-02-20
2453,109,16,IN,82,2022-01-07
2454,445,16,OUT,unknown,2023-06-14
2455,484,2,IN,59,2021-08-26
2456,411,19,OUT,68,2022-11-11
2457,292,8,IN,70,2023-03-16
2458,328,16,TRANSFER,51,2021-12-29
2459,259,18,OUT,88,2037-01-28
2460,159,2,OUT,9,2023-02-12
2461,13,19,OUT,37,2022-06-03
2462,330,19,OUT,unknown,2021-11-08
2463,79,7,OUT,54,2081-05-19
2464,431,12,IN,66,2022-09-24
2465,280,13,IN,82,2020-05-28
2466,406,5,TRANSFER,39,2070-08-18
2467,426,11,OUT,70,2023-04-10
2468,354,9,IN,25,2077-08-15
2469,420,5,OUT,20,2021-05-17
2470,155,7,OUT,58,2022-11-16
2471,284,1,TRANSFER,13,2020-10-17
2472,87,14,TRANSFER,23,2021-12-23
2473,69,14,OUT,77,2022-07-15
2474,116,10,OUT,29,2020-01-05
2475,126,8,OUT,51,2023-09-26
2476,136,10,TRANSFER,55,2075-10-12
2477,443,20,IN,24,2021-04-20
2478,497,16,IN,40,2023-06-29
2479,252,19,OUT,15,2023-05-31
2480,388,3,IN,20,2022-08-23
2481,401,17,TRANSFER,47,2020-11-28
2482,450,6,IN,unknown,2020-04-12
2483,303,11,IN,34,2022-10-28
2484,464,8,IN,46,2021-04-24
2485,390,19,OUT,57,2097-09-26
2486,100,1,TRANSFER,73,2020-12-29
2487,205,8,IN,99,2020-07-25
2488,427,16,OUT,67,2020-08-02
2489,45,17,IN,9,2021-06-15
2490,144,14,OUT,60,2054-05-04
2491,127,11,IN,9,2058-01-02
2492,205,12,TRANSFER,32,2068-07-06
2493,116,6,OUT,unknown,2097-01-14
2494,332,7,OUT,71,2022-04-07
2495,165,2,IN,unknown,2022-10-06
2496,343,9,IN,68,2021-12-13
2497,301,7,OUT,58,2023-12-01
2498,329,9,IN,96,2023-08-07
2499,175,5,OUT,72,2022-10-21
2500,31,6,TRANSFER,unknown,2021-09-01
2501,147,4,IN,5,2022-04-02
2502,428,9,TRANSFER,97,2022-07-26
2503,321,7,IN,69,2040-00-14
2504,438,5,TRANSFER,30,2022-02-23
2505,110,20,IN,77,2021-03-31
2506,319,5,TRANSFER,90,2021-09-14
2507,141,5,OUT,4,2022-05-21
2508,140,6,TRANSFER,57,2036-03-09
2509,283,16,TRANSFER,unknown,2021-02-08
2510,465,16,OUT,56,2020-01-31
2511,340,20,OUT,44,2022-05-06
2512,173,13,OUT,65,2020-07-02
2513,319,2,OUT,48,2021-02-15
2514,103,13,OUT,37,2022-04-15
2515,405,10,TRANSFER,37,2021-01-28
2516,169,3,TRANSFER,60,2021-06-08
2517,334,15,TRANSFER,73,2023-06-22
2518,248,3,OUT,45,2022-06-03
2519,156,2,OUT,45,2020-01-06
2520,355,4,TRANSFER,56,2022-08-12
2521,448,19,TRANSFER,51,2020-01-31
2522,476,20,IN,71,2022-07-04
2523,488,11,OUT,89,2023-06-29
2524,326,14,TRANSFER,44,2020-10-01
2525,55,2,OUT,8,2023-08-20
2526,87,16,IN,unknown,2021-07-12
2527,145,20,IN,36,2022-04-16
2528,182,4,TRANSFER,44,2020-07-30
2529,485,11,TRANSFER,77,2021-12-31
2530,177,11,TRANSFER,64,2021-03-17
2531,297,10,IN,13,2022-07-31
2532,411,5,OUT,74,2023-07-03
2533,248,8,IN,69,2022-06-07
2534,450,19,OUT,24,2021-03-16
2535,66,20,OUT,13,2022-09-30
2536,133,19,IN,41,2023-05-28
2537,12,13,TRANSFER,31,2046-10-24
2538,253,4,TRANSFER,57,2022-07-19
2539,402,14,IN,96,2022-04-16
2540,127,3,TRANSFER,25,2023-11-08
2541,108,9,IN,51,2023-05-11
2542,177,19,TRANSFER,28,2022-05-22
2543,225,15,IN,80,2022-02-10
2544,270,12,OUT,64,2021-05-24
2545,66,1,IN,67,2021-09-15
2546,459,8,IN,54,2097-02-05
2547,25,14,OUT,100,2021-08-04
2548,384,4,OUT,61,2023-05-24
2549,348,7,IN,3,2020-12-07
2550,197,15,IN,15,2021-09-18
2551,374,9,TRANSFER,2,2023-01-17
2552,498,17,OUT,53,2020-02-20
2553,127,5,OUT,2,2022-08-10
2554,355,9,TRANSFER,48,2020-12-24
2555,42,4,IN,88,2071-09-16
2556,127,16,IN,23,2021-09-21
2557,425,10,TRANSFER,61,2022-04-25
2558,66,6,OUT,unknown,2020-01-02
2559,445,1,TRANSFER,70,2022-06-18
2560,379,7,OUT,84,2021-08-19
2561,427,3,TRANSFER,99,2022-10-19
2562,98,11,OUT,94,2021-05-20
2563,446,12,TRANSFER,84,2020-07-26
2564,97,6,IN,29,2022-11-04
2565,438,15,OUT,34,2023-10-31
2566,9,13,TRANSFER,84,2020-06-18
2567,393,5,OUT,62,2021-01-16
2568,201,18,IN,85,2021-01-29
2569,445,3,TRANSFER,88,2020-06-02
2570,477,17,TRANSFER,41,2020-06-27
2571,108,14,OUT,51,2020-10-12
2572,346,3,IN,57,2021-03-18
2573,450,3,IN,2,2023-02-11
2574,360,3,TRANSFER,46,2021-07-08
2575,291,5,OUT,16,2020-10-11
2576,104,11,TRANSFER,unknown,2021-05-02
2577,292,20,TRANSFER,45,2020-08-08
2578,103,14,IN,34,2023-11-17
2579,403,9,TRANSFER,33,2021-06-02
2580,458,3,IN,93,2020-10-24
2581,33,3,TRANSFER,12,2022-07-23
2582,362,12,TRANSFER,73,2067-01-27
2583,71,15,OUT,34,2021-02-18
2584,314,19,OUT,45,2021-10-03
2585,128,2,TRANSFER,83,2021-10-19
2586,253,8,TRANSFER,27,2023-03-22
2587,490,3,IN,33,2022-06-21
2588,47,9,OUT,unknown,2082-02-18
2589,184,12,TRANSFER,54,2023-11-28
2590,7,11,IN,75,2021-01-14
2591,133,15,IN,45,2020-01-04
2592,227,12,TRANSFER,42,2023-06-21
2593,59,5,IN,42,2020-07-27
2594,198,11,OUT,24,2022-11-13
2595,65,6,OUT,98,2020-02-29
2596,178,14,IN,78,2030-09-02
2597,308,5,IN,39,2023-02-07
2598,355,12,IN,unknown,2023-11-29
2599,488,15,IN,63,2022-07-17
2600,117,7,IN,unknown,2023-03-12
2601,357,10,OUT,63,2022-12-17
2602,273,15,IN,47,2020-11-20
2603,238,5,TRANSFER,85,2022-10-22
2604,37,19,OUT,22,2020-09-19
2605,196,6,IN,18,2021-10-15
2606,340,2,TRANSFER,20,2020-12-25
2607,136,2,IN,88,2023-10-19
2608,402,6,IN,78,2021-04-02
2609,411,6,OUT,46,2021-11-20
2610,316,7,IN,42,2085-03-18
2611,443,7,IN,54,2021-11-30
2612,48,10,IN,47,2020-01-02
2613,453,2,IN,unknown,2021-04-10
2614,402,6,OUT,unknown,2023-08-20
2615,405,20,TRANSFER,84,2021-01-14
2616,226,1,TRANSFER,3,2022-12-16
2617,428,20,IN,3,2021-11-03
2618,209,5,IN,51,2023-06-17
2619,57,15,TRANSFER,16,2022-11-30
2620,138,14,TRANSFER,79,2021-04-19
2621,75,11,TRANSFER,55,2022-11-18
2622,486,8,TRANSFER,61,2020-04-16
2623,379,7,TRANSFER,14,2021-06-02
2624,498,17,OUT,25,2022-07-06
2625,316,20,IN,unknown,2023-12-27
2626,346,3,OUT,53,2021-02-12
2627,365,20,OUT,unknown,2021-04-29
2628,444,14,IN,91,2021-08-23
2629,158,15,OUT,61,2074-07-18
2630,272,11,TRANSFER,8,2021-09-26
2631,238,6,OUT,26,2020-02-19
2632,251,10,OUT,89,2022-06-07
2633,219,9,TRANSFER,60,2020-12-22
2634,228,18,TRANSFER,29,2023-05-01
2635,302,19,TRANSFER,30,2022-12-19
2636,290,2,OUT,32,2020-10-25
2637,244,13,IN,78,2021-10-10
2638,95,2,IN,18,2020-11-08
2639,456,6,IN,100,2020-07-15
2640,471,5,TRANSFER,20,2021-01-03
2641,102,13,OUT,46,2074-03-28
2642,299,14,OUT,7,2021-03-13
2643,193,6,IN,92,2020-07-21
2644,254,12,IN,93,2020-12-30
2645,435,19,TRANSFER,39,2022-07-02
2646,64,15,OUT,47,2022-12-16
2647,32,5,IN,5,2022-06-08
2648,418,20,TRANSFER,11,2021-08-20
2649,466,11,TRANSFER,37,2022-01-16
2650,351,1,IN,61,2020-04-03
2651,457,6,OUT,64,2020-09-02
2652,447,16,TRANSFER,26,2022-06-25
2653,308,18,IN,unknown,2021-12-07
2654,9,6,TRANSFER,32,2023-04-11
2655,473,6,IN,96,2021-10-29
2656,300,13,IN,97,2022-03-16
2657,220,20,OUT,40,2020-05-20
2658,29,12,OUT,19,2021-03-06
2659,327,9,IN,39,2023-06-23
2660,497,8,TRANSFER,70,2022-11-11
2661,248,11,IN,92,2023-06-04
2662,478,2,OUT,29,2020-04-11
2663,210,9,OUT,3,2022-01-02
2664,101,5,IN,23,2023-02-10
2665,36,11,TRANSFER,unknown,2023-04-09
2666,480,20,IN,18,2021-06-05
2667,46,11,OUT,20,2068-03-20
2668,62,14,IN,48,2023-08-19
2669,297,1,TRANSFER,46,2069-04-18
2670,273,16,TRANSFER,98,2023-10-29
2671,414,13,IN,56,2023-07-06
2672,126,12,IN,80,2021-11-11
2673,168,15,IN,2,2022-10-30
2674,399,4,IN,79,2020-07-19
2675,171,5,TRANSFER,48,2020-07-13
2676,317,17,TRANSFER,81,2023-05-19
2677,492,17,IN,47,2060-06-23
2678,71,1,TRANSFER,100,2020-02-15
2679,35,5,OUT,43,2022-06-23
2680,467,4,TRANSFER,25,2020-07-09
2681,363,17,IN,unknown,2022-03-25
2682,434,20,OUT,89,2021-11-21
2683,452,2,OUT,81,2022-05-14
2684,266,4,TRANSFER,32,2021-06-23
2685,370,5,TRANSFER,unknown,2020-10-17
2686,371,8,OUT,unknown,2022-10-20
2687,42,15,OUT,96,2020-06-28
2688,351,15,OUT,53,2023-04-15
2689,231,15,TRANSFER,4,2021-05-01
2690,367,7,TRANSFER,45,2020-08-11
2691,292,19,OUT,30,2022-05-11
2692,475,3,OUT,56,2022-01-27
2693,392,18,TRANSFER,7,2021-08-19
2694,132,7,TRANSFER,44,2021-08-28
2695,23,6,TRANSFER,78,2052-07-11
2696,51,9,OUT,9,2036-08-26
2697,109,18,OUT,57,2021-04-21
2698,364,14,OUT,38,2020-03-25
2699,44,3,OUT,74,2021-05-03
2700,482,11,TRANSFER,52,2021-05-25
2701,454,5,IN,15,2070-05-09
2702,317,3,TRANSFER,16,2044-09-18
2703,319,18,IN,57,2022-06-01
2704,68,11,OUT,45,2023-12-10
2705,62,5,OUT,65,2022-06-10
2706,51,7,TRANSFER,17,2020-03-13
2707,38,20,OUT,25,2020-06-08
2708,83,9,IN,unknown,2099-04-21
2709,376,8,TRANSFER,11,2020-10-06
2710,49,1,TRANSFER,79,2022-08-19
2711,128,13,OUT,16,2023-06-12
2712,257,10,OUT,98,2023-11-19
2713,17,3,OUT,unknown,2022-05-25
2714,177,5,IN,10,2021-11-02
2715,191,17,IN,unknown,2020-03-26
2716,289,16,OUT,97,2022-07-11
2717,325,19,TRANSFER,10,2022-02-11
2718,214,15,IN,unknown,2023-01-07
2719,16,16,TRANSFER,87,2021-09-10
2720,156,8,OUT,90,2049-10-18
2721,326,14,OUT,unknown,2022-02-16
2722,497,12,TRANSFER,95,2085-07-07
2723,22,10,OUT,66,2023-07-14
2724,72,20,IN,1,2020-04-20
2725,412,4,IN,74,2020-04-07
2726,153,12,OUT,unknown,2023-04-15
2727,455,20,OUT,60,2021-07-04
2728,52,2,OUT,unknown,2058-07-10
2729,298,18,TRANSFER,60,2020-04-22
2730,93,8,IN,53,2048-05-09
2731,414,16,IN,13,2023-08-02
2732,157,11,TRANSFER,95,2022-03-09
2733,495,6,TRANSFER,24,2020-07-24
2734,145,9,OUT,2,2021-10-10
2735,258,18,IN,1,2072-02-22
2736,356,1,TRANSFER,77,2023-04-08
2737,381,12,TRANSFER,99,2021-06-30
2738,469,20,OUT,63,2021-08-10
2739,492,19,IN,62,2023-09-02
2740,91,20,OUT,unknown,2092-10-12
2741,5,9,TRANSFER,89,2020-04-06
2742,332,17,OUT,unknown,2022-09-24
2743,1,6,TRANSFER,59,2022-04-02
2744,344,16,OUT,78,2022-12-28
2745,442,18,TRANSFER,66,2021-08-19
2746,76,13,TRANSFER,6,2021-06-10
2747,346,8,OUT,84,2022-06-16
2748,115,15,OUT,50,2020-01-01
2749,257,9,OUT,15,2021-03-27
2750,62,8,IN,55,2023-12-04
2751,88,15,OUT,44,2021-11-26
2752,429,14,TRANSFER,46,2023-07-10
2753,429,3,OUT,89,2023-07-08
2754,115,6,TRANSFER,unknown,2023-11-06
2755,300,14,IN,37,2093-05-27
2756,133,9,IN,65,2021-01-28
2757,412,3,OUT,48,2022-04-01
2758,302,17,OUT,58,2022-10-27
2759,348,19,TRANSFER,74,2023-05-14
2760,72,14,IN,100,2020-02-12
2761,173,17,IN,59,2023-08-07
2762,306,2,IN,unknown,2021-08-25
2763,71,7,IN,7,2021-03-09
2764,351,9,TRANSFER,45,2022-08-17
2765,337,7,IN,97,2023-01-24
2766,267,9,OUT,2,2020-01-03
2767,482,16,IN,98,2023-08-19
2768,97,6,IN,67,2023-12-22
2769,442,2,TRANSFER,28,2021-12-16
2770,254,10,TRANSFER,74,2021-10-24
2771,138,10,IN,35,2021-06-23
2772,17,7,OUT,72,2022-04-03
2773,234,5,IN,20,2023-02-10
2774,17,5,TRANSFER,47,2023-01-04
2775,389,19,IN,92,2021-05-01
2776,242,12,OUT,82,2021-06-09
2777,478,11,IN,48,2020-06-22
2778,34,1,OUT,unknown,2022-10-17
2779,484,16,OUT,16,2020-08-12
2780,400,12,TRANSFER,96,2068-01-08
2781,465,19,OUT,31,2022-10-16
2782,230,9,OUT,82,2023-10-22
2783,162,6,TRANSFER,84,2020-12-13
2784,102,10,IN,63,2020-03-03
2785,206,15,IN,31,2022-01-16
2786,24,11,OUT,14,2020-02-05
2787,353,5,OUT,97,2020-04-21
2788,186,18,OUT,46,2022-02-16
2789,462,18,IN,42,2022-04-27
2790,5,18,IN,93,2022-04-06
2791,247,9,OUT,44,2023-06-12
2792,324,9,IN,unknown,2020-01-23
2793,128,9,IN,35,2020-02-14
2794,308,11,TRANSFER,68,2021-12-07
2795,416,4,IN,7,2022-02-26
2796,120,19,TRANSFER,60,2023-04-01
2797,201,3,IN,unknown,2021-06-20
2798,269,19,TRANSFER,10,2021-06-07
2799,187,13,OUT,8,2022-03-05
2800,155,6,OUT,97,2022-06-09
2801,301,7,OUT,99,2022-07-27
2802,11,1,IN,84,2021-03-20
2803,238,9,TRANSFER,10,2020-07-12
2804,353,14,OUT,99,2022-07-24
2805,25,6,TRANSFER,1,2021-02-12
2806,364,7,TRANSFER,5,2022-06-27
2807,139,20,TRANSFER,35,2021-07-25
2808,244,13,TRANSFER,47,2021-06-03
2809,475,2,TRANSFER,90,2023-01-27
2810,183,19,OUT,31,2022-02-21
2811,10,1,TRANSFER,72,2020-04-15
2812,70,5,IN,70,2078-03-09
2813,139,10,TRANSFER,unknown,2077-03-28
2814,235,8,TRANSFER,1,2022-01-15
2815,461,20,OUT,2,2072-09-06
2816,385,18,TRANSFER,21,2023-04-21
2817,246,15,TRANSFER,unknown,2020-09-05
2818,290,4,IN,76,2020-04-16
2819,128,1,OUT,84,2021-12-09
2820,243,6,IN,17,2020-01-03
2821,308,10,OUT,85,2021-12-30
2822,198,19,IN,97,2023-09-18
2823,348,6,TRANSFER,9,2023-12-08
2824,386,19,TRANSFER,10,2077-01-09
2825,457,18,IN,45,2021-10-29
2826,488,18,IN,89,2021-09-02
2827,233,17,IN,5,2020-07-08
2828,251,10,OUT,50,2021-01-07
2829,368,11,OUT,12,2022-03-20
2830,473,4,OUT,71,2021-12-10
2831,82,5,IN,97,2020-07-18
2832,168,18,TRANSFER,31,2022-12-16
2833,246,16,IN,52,2020-01-01
2834,339,10,TRANSFER,91,2021-07-07
2835,331,4,IN,16,2023-10-24
2836,151,9,IN,68,2096-00-20
2837,268,19,IN,33,2022-06-14
2838,448,5,OUT,71,2022-02-17
2839,339,17,OUT,96,2020-01-18
2840,341,19,IN,20,2021-12-24
2841,483,15,TRANSFER,67,2021-08-27
2842,282,8,TRANSFER,78,2020-06-10
2843,99,6,OUT,81,2020-05-31
2844,467,4,IN,71,2023-12-18
2845,466,5,TRANSFER,22,2021-03-23
2846,422,7,IN,88,2020-03-24
2847,145,15,OUT,86,2021-07-08
2848,48,11,TRANSFER,64,2023-03-04
2849,419,19,TRANSFER,unknown,2020-01-15
2850,327,10,OUT,77,2020-07-12
2851,275,1,IN,21,2023-01-19
2852,246,11,OUT,unknown,2023-09-28
2853,79,6,IN,9,2023-10-11
2854,36,1,TRANSFER,unknown,2020-08-20
2855,362,20,IN,8,2022-01-01
2856,302,12,IN,44,2020-07-23
2857,167,5,IN,63,2022-10-28
2858,114,19,OUT,68,2022-02-04
2859,18,1,OUT,5,2020-11-29
2860,145,15,OUT,77,2020-05-01
2861,357,20,TRANSFER,94,2021-06-06
2862,72,12,TRANSFER,5,2022-05-21
2863,116,9,IN,44,2023-09-30
2864,482,13,OUT,unknown,2020-10-06
2865,213,2,OUT,72,2021-04-29
2866,142,13,IN,8,2057-00-14
2867,388,8,IN,68,2021-10-07
2868,184,16,OUT,91,2020-10-17
2869,68,19,TRANSFER,68,2021-11-19
2870,275,15,TRANSFER,19,2023-09-20
2871,124,16,IN,unknown,2021-02-22
2872,341,7,IN,29,2023-05-30
2873,458,20,TRANSFER,40,2023-08-15
2874,398,18,IN,24,2023-02-03
2875,5,2,TRANSFER,66,2021-03-03
2876,216,2,IN,2,2022-03-13
2877,434,14,TRANSFER,48,2022-10-10
2878,166,18,OUT,5,2061-10-12
2879,230,12,IN,38,2022-03-02
2880,362,5,OUT,65,2021-05-21
2881,372,6,TRANSFER,61,2076-00-13
2882,212,2,OUT,48,2022-10-30
2883,242,13,TRANSFER,96,2020-07-15
2884,355,16,TRANSFER,unknown,2022-11-27
2885,389,18,TRANSFER,5,2021-01-22
2886,285,15,OUT,1,2020-05-30
2887,486,15,OUT,unknown,2021-12-03
2888,483,20,TRANSFER,64,2023-03-08
2889,2,4,TRANSFER,unknown,2020-03-17
2890,58,7,OUT,89,2021-09-03
2891,412,20,IN,94,2021-07-04
2892,369,5,IN,12,2023-07-30
2893,327,2,TRANSFER,unknown,2021-10-15
2894,170,16,TRANSFER,40,2020-03-25
2895,55,14,IN,43,2020-08-25
2896,133,4,TRANSFER,unknown,2020-02-24
2897,132,7,IN,11,2021-04-19
2898,280,17,OUT,75,2021-05-30
2899,336,3,OUT,27,2021-06-03
2900,253,17,IN,64,2022-05-25
2901,267,7,IN,59,2021-08-27
2902,385,15,TRANSFER,37,2021-10-24
2903,147,19,OUT,96,2021-05-25
2904,468,7,IN,36,2020-06-16
2905,217,10,IN,58,2022-11-10
2906,171,7,TRANSFER,76,2023-01-11
2907,279,9,TRANSFER,97,2022-01-02
2908,268,1,TRANSFER,86,2022-06-04
2909,483,8,TRANSFER,9,2022-12-05
2910,184,9,TRANSFER,66,2023-04-27
2911,381,16,IN,92,2022-06-16
2912,62,20,TRANSFER,80,2020-04-27
2913,248,4,TRANSFER,39,2021-04-16
2914,132,19,IN,42,2023-03-04
2915,29,4,IN,64,2021-12-04
2916,248,14,TRANSFER,99,2022-07-06
2917,190,12,OUT,57,2021-04-26
2918,469,8,OUT,50,2020-11-06
2919,110,7,OUT,80,2023-03-26
2920,68,15,OUT,31,2023-03-07
2921,27,15,OUT,41,2022-09-19
2922,86,5,OUT,62,2022-04-16
2923,211,19,TRANSFER,58,2023-09-26
2924,155,2,TRANSFER,62,2020-01-12
2925,362,15,OUT,19,2022-09-05
2926,169,1,OUT,90,2021-07-29
2927,236,20,TRANSFER,1,2023-05-01
2928,354,7,OUT,98,2021-07-16
2929,97,17,TRANSFER,60,2022-01-12
2930,493,20,IN,unknown,2079-06-04
2931,303,15,IN,60,2023-05-16
2932,400,1,OUT,8,2021-08-14
2933,267,19,IN,22,2020-01-09
2934,162,10,TRANSFER,66,2022-06-15
2935,243,6,OUT,26,2023-07-03
2936,232,9,TRANSFER,93,2023-11-11
2937,259,10,OUT,unknown,2053-06-06
